10,50,50,50,229.837532,159.088057,681.651045,51.1,44.6,58
3.333333333,50,50,50,310.54637,474.467699,734.258092,58.1,61.1,64.4
1.111111111,800,50,7200,1205.35557,1289.25353,873.530253,107.63,97.27,99.376
0.37037037,56000,128000,200000,50534.2286,36542.116,,96.4,101.11,82.6
0.12345679,240000,96000,168000,66981.5446,84095.712,58268.701,105.26,100.559,96.24
0.041152263,400000,1680000,400000,324576.176,176745.546,,81.4,100.0012,78.1
