10,50,50,50,1198.02389,2732.60052,2862.0606,45.2,39.8,41.1
3.333333333,50,80,480,3417.38755,5389.40769,4698.49187,105.4,101.75,109.03
1.111111111,16000,56000,64000,141590.179,117857.096,49123.4599,114.5,124.1,110.8
0.37037037,216000,176000,480000,788640.182,695755.552,996981.504,110.3,127.2,123.4
0.12345679,256000,96000,800000,1261696.3,6125880.07,2180642.84,112.9,97.17,111.8
0.041152263,240000,160000,800000,978330.206,926615.205,2684157.01,116.5,113.6,132.6
