10,50,50,50,170.796287,323.199015,322.322431,0,0,0
3.333333333,50,50,50,554.406778,733.585071,636.28387,11.4,5.7,9.2
1.111111111,50,50,50,247.623009,915.991372,720.584733,22.2,28.6,25.9
0.37037037,50,50,50,484.594752,199.166041,766.110022,54.6,51.9,61.7
0.12345679,2800,25600,40000,16489.1725,111513.493,109437.086,108.33,93.77,95.77
0.041152263,176000,10400,152000,7400.54043,201921.931,73118.7011,106.9,85.6,92.82
