3992.75774,3803.11129,4133.89926
3143.52823,4176.02721,662.619378
1328.88266,2115.43537,218.312927
12739.1859,14111.0531,43139.5254
52185.6547,163027.015,154617.081
527373.614,1489146.46,1219610.48
