10,50,50,50,1854.83505,3563.00892,2092.54147,119.2,116.8,119.3
3.333333333,50,50,50,1413.61068,3768.8234,2974.43184,134,118.7,118.8
1.111111111,14400,48000,40000,226716.261,427853.37,418932.408,128,116.3,126.9
0.37037037,144000,88000,480000,761133.141,1302566.38,1872871.49,123.3,120.7,124.1
0.12345679,880000,720000,400000,4259504.98,2094972.99,354846.986,128.4,130.3,124.6
0.041152263,96000,640000,640000,1172471.43,,637067.333,126.5,117.9,116.3
