2483.32764,229.927143,385.1299
56.3221274,667.347816,350.35758
636.844243,491.64526,404.943945
2707.82726,7196.04804,9420.68602
16979.305,13543.5236,4821.06189
44101.4776,79364.6003,1904.51823
