10,50,50,50,2339.25083,2618.09275,3058.88512,22.1,18.6,19.5
3.333333333,1200,50,50,2311.60678,3344.27973,4469.93027,25.2,23.7,19.4
1.111111111,9600,50,1280,34825.8069,2520.47851,6544.07543,26.4,24.4,23.4
0.37037037,15200,14400,50,2148.93485,32686.1986,3768.18306,36.1,31.2,26.5
0.12345679,1600,19200,33600,89025.7828,1246296.09,335046.171,34.4,32.9,33.4
0.041152263,40000,16000,24000,208171.679,127922.178,159448.116,59.2,44.8,40.4
