Uniprot	EntrezID
A0A0D9S4T7	103235081
A0A0D9RY91	103222767
A0A0D9QXL3	103233081
A0A0D9R521	103229453
A0A0D9RNN3	103227689
A0A0D9S887	103225389
A0A0D9R4K3	103222263
A0A0D9R738	103242487
A0A0D9RDS8	103244879
A0A0D9QYK7	103242981
A0A0D9R8Q6	103216261
A0A0D9RRV7	103230155
A0A0D9R8Y2	103237600
A0A0D9RZU1	103246669
A0A0D9RWJ7	103246201
A0A0D9R5P4	103242533
A0A0D9RBU1	103220596
A0A0D9RBR0	103238649
A0A0D9RXQ2	103240060
A0A0D9RKP6	103240796
A0A0D9S658	103224161
A0A0D9R478	103228205
A0A0D9SDE9	103230942
A0A0D9RR36	103239716
A0A0D9QUL8	103248136
A0A0D9R1G6	103234063
A0A0D9R595	103232471
A0A0D9S1V5	103248336
A0A0D9SDG9	103228795
A0A0D9RMM2	103244521
A0A0D9QWQ2	103240683
A0A0D9SCL6	103222016
A0A0D9RTJ3	103220005
A0A0D9RZG1	103249060
A0A0D9S6K7	103224318
A0A0D9R571	103245838
A0A0D9R5V7	103219621
A0A0D9R1K8	103230453
A0A0D9RX92	103215083
A0A0D9R645	103228854
A0A0D9R5M1	103216091
A0A0D9S1E1	103233387
A0A0D9R6Z0	103224704
A0A0D9SAV1	103216351
A0A0D9R1A7	103230847
A0A0D9R0Z0	103223355
A0A0D9S7T7	103225129
A0A0D9R563	103222166
A0A0D9RF78	103230644
A0A0D9RXB7	103240156
A0A0D9QZN6	103216412
A0A0D9R5G3	103222118
A0A0D9S4H1	103239241
A0A0D9R5K7	103245803
A0A0D9S943	103248012
A0A0D9R1X6	103234044
A0A0D9R681	103227975
A0A0D9RCU0	103223076
A0A0D9RNS8	103221089
A0A0D9R169	103238281
A0A0D9RIG1	103242265
A0A0D9SA21	103232694
A0A0D9RPY9	103217356
A0A0D9S3I4	103248571
A0A0D9REE8	103244843
A0A0D9SCR1	103226906
A0A0D9RRE8	103228981
A0A0D9QZC3	103232623
A0A0D9QVW6	103233210
A0A0D9RXZ2	103239957
A0A0D9S925	103225402
A0A0D9S4H2	103248783
A0A0D9S3D4	103239104
A0A0D9RN27	103237814
A0A0D9SDK5	103219979
A0A0D9RFB3	103239139
A0A0D9RUU4	103216991
A0A0D9RHN7	103237242
A0A0D9SD09	103221971
A0A0D9SD09	103221993
A0A0D9SD09	103222007
A0A0D9SD09	103222008
A0A0D9SD09	103247796
A0A0D9SE61	103235311
A0A0D9RB28	103221667
A0A0D9RYK8	103246831
A0A0D9S383	103243534
A0A0D9SAJ3	103232125
A0A0D9S8Z4	103225818
A0A0D9S6G3	103224228
A0A0D9S487	103243669
A0A0D9R9G9	103248840
A0A0D9RF33	103218423
A0A0D9QUL6	103243286
A0A0D9R442	103220851
A0A0D9R3N3	103216205
A0A0D9RZ35	103246750
A0A0D9RSC4	103230120
A0A0D9S1S6	103248327
A0A0D9RPR8	103240708
A0A0D9RPM9	103224899
A0A0D9QWL0	103243105
A0A0D9R501	103216135
A0A0D9R8P6	103223195
A0A0D9RVY4	103241287
A0A0D9S2Z6	103234997
A0A0D9QWX2	103234501
A0A0D9RXD6	103231111
A0A0D9S6M6	103224362
A0A0D9SAI2	103232046
A0A0D9RE75	103244862
A0A0D9S7U6	103225143
A0A0D9RK00	103231979
A0A0D9RH96	103226658
A0A0D9R6N1	103228130
A0A0D9RU87	103219955
A0A0D9RYU9	103214378
A0A0D9S5J1	103235245
A0A0D9R109	103238293
A0A0D9RFQ2	103218397
A0A0D9RB74	103245714
A0A0D9RKU4	103237926
A0A0D9RWI3	103240305
A0A0D9QZA5	103234169
A0A0D9SD56	103223426
A0A0D9R236	103219841
A0A0D9RCH7	103223095
A0A0D9RQ88	103244395
A0A0D9SA78	103214637
A0A0D9RDK2	103216000
A0A0D9QZQ4	103238382
A0A0D9RZW6	103246661
A0A0D9QVN3	103238740
A0A0D9RGV0	103214724
A0A0D9RN12	103244503
Q1AL74	4097489
A0A0D9S0Q6	103238897
A0A0D9RMK1	103244530
A0A0D9R3L7	103232796
A0A0D9S582	103223884
A0A0D9RAH0	103215925
A0A0D9S2T4	103248454
A0A0D9SE53	103235065
A0A0D9RZG6	103249043
A0A0D9QW86	103233169
A0A0D9RNP2	103236922
A0A0D9RFJ5	103233681
A0A0D9S6P3	103224389
A0A0D9RBK2	103218522
A0A0D9RG07	103229559
A0A0D9RZD4	103222483
A0A0D9QZS1	103232234
A0A0D9RXC4	103241105
A0A0D9RJU6	103221264
A0A0D9S472	103223798
A0A0D9R8G3	103226987
A0A0D9RQF9	103217325
A0A0D9QXW7	103235745
A0A0D9S870	103225354
A0A0D9R4G2	103220313
A0A0D9S6R9	103224432
A0A0D9RY67	103214674
A0A0D9S1N6	103236419
A0A0D9RZN3	103222430
A0A0D9S7S1	103225106
A0A0D9S7U0	103225135
A0A0D9RZE3	103214206
A0A0D9RU36	103228710
A0A0D9RSN4	103230106
A0A0D9RUH6	103230016
A0A0D9S9M0	103219323
A0A0D9RR65	103245246
A0A0D9R9F3	103241903
A0A0D9RHL8	103242280
A0A0D9QW95	103234553
A0A0D9R3Y6	103232751
A0A0D9RSK7	103215635
A0A0D9R1K5	103230510
A0A0D9RXD1	103241101
A0A0D9REV3	103226769
A0A0D9SDG5	103228728
A0A0D9RXN0	103240073
A0A0D9R2N8	103238209
A0A0D9RLH6	103226474
A0A0D9RF47	103215482
A0A0D9R8B1	103228097
A0A0D9RY05	103214806
A0A0D9R2N5	103242683
A0A0D9SBB7	103214617
A0A0D9QYM7	103233012
A0A0D9R096	103223401
A0A0D9RPS3	103243885
A0A0D9QY42	103235701
A0A0D9S9H9	103244678
A0A0D9S9K6	103219169
A0A0D9RWC0	103216870
A0A0D9QWR3	103235887
A0A0D9RK23	103247902
A0A0D9S7Y0	103225205
A0A0D9RSR4	103217190
A0A0D9QZC6	103216443
A0A0D9RTK8	103219987
A0A0D9S3L0	103223712
A0A0D9RQ28	103226271
A0A0D9RWB8	103215364
A0A0D9S4L2	103239265
A0A0D9S524	103239326
A0A0D9RF51	103219149
A0A0D9SDM9	103220611
A0A0D9QVF7	103236078
A0A0D9S788	103224795
A0A0D9RC36	103236237
A0A0D9QX38	103235831
A0A0D9S3S3	103248621
A0A0D9R206	103242714
A0A0D9RKC0	103247709
A0A0D9RUI5	103228706
A0A0D9RI09	103242277
A0A0D9RCV8	103219246
A0A0D9RCV8	103219250
A0A0D9RPH6	103230271
A0A0D9R3L5	103242660
A0A0D9RTB1	103246458
A0A0D9R7C7	103221826
A0A0D9QUJ9	103234711
A0A0D9RI69	103229355
A0A0D9R8K9	103245073
A0A0D9R7J7	103218692
A0A0D9S043	103244125
A0A0D9RWN7	103215160
A0A0D9RGL7	103217575
A0A0D9RTY2	103217099
A0A0D9RGV9	103214705
A0A0D9R760	103245778
A0A0D9RPN2	103229088
A0A0D9RQL3	103221040
A0A0D9RN66	103246135
A0A0D9RBP1	103218512
A0A0D9QVD5	103238780
A0A0D9S8S2	103225686
A0A0D9QWE4	103243138
A0A0D9RG74	103229550
A0A0D9RH80	103229392
A0A0D9R8Z3	103215835
A0A0D9S443	103248696
A0A0D9R6G0	103218739
A0A0D9SAU7	103216306
A0A0D9R8Q2	103220642
A0A0D9SB19	103215401
A0A0D9R6V9	103224961
A0A0D9R1L3	103234713
A0A0D9S103	103243330
A0A0D9RVH7	103216932
A0A0D9RPN3	103231700
A0A0D9RQW7	103244348
A0A0D9RKP8	103237085
A0A0D9QZT0	103242890
A0A0D9RYK2	103246833
A0A0D9S6V3	103224515
A0A0D9R5Z4	103222050
A0A0D9RUP7	103227522
A0A0D9RS99	103215654
A0A0D9RTC3	103240503
A0A0D9RAF8	103245189
A0A0D9RUG3	103228707
A0A0D9RX38	103241149
A0A0D9RNL3	103245748
A0A0D9RCL8	103242379
A0A0D9S6H4	103224251
A0A0D9RRV8	103217260
A0A0D9RMS2	103242137
A0A0D9S2V9	103234973
A0A0D9S5P1	103223964
A0A0D9S2H3	103248402
A0A0D9RRY5	103244079
A0A0D9R8C2	103228098
A0A0D9SA17	103232676
A0A0D9RJK2	103237962
A0A0D9RFE2	103233689
A0A0D9R4S9	103229495
A0A0D9S7J3	103224971
A0A0D9RLF6	103231922
A0A0D9R6L6	103232549
A0A0D9SC84	103239324
A0A0D9RAP8	103218547
A0A0D9RGY9	103230577
A0A0D9S313	103243511
A0A0D9RYW5	103214358
A0A0D9RL69	103221336
A0A0D9RYX1	103222619
A0A0D9S653	103224153
A0A0D9RKH1	103217435
A0A0D9RW14	103215391
A0A0D9S495	103235071
A0A0D9R0M5	103230996
A0A0D9R6C2	103218744
A0A0D9QVY5	103233205
A0A0D9RD02	103217696
A0A0D9RFT8	103217611
A0A0D9RHB4	103230563
A0A0D9RD36	103244927
A0A0D9R7T6	103226997
A0A0D9SAC1	103240301
A0A0D9R8W5	103219499
A0A0D9S1Q7	103236433
A0A0D9RZZ0	103246639
A0A0D9RPC7	103230286
A0A0D9RY52	103214712
A0A0D9R489	103245892
A0A0D9RUD2	103239591
A0A0D9R870	103242454
A0A0D9RL47	103221339
A0A0D9QXC4	103233103
A0A0D9RDY8	103218452
A0A0D9RWR2	103231218
A0A0D9R7J5	103242481
A0A0D9RVV2	103231341
A0A0D9RL33	103225345
A0A0D9RK91	103237941
A0A0D9R2F4	103223321
A0A0D9R7B4	103227015
A0A0D9RSQ6	103230096
A0A0D9QUQ2	103233304
A0A0D9RUR7	103230004
A0A0D9QW56	103233194
A0A0D9RXN7	103214967
A0A0D9RLE0	103243985
A0A0D9RPY1	103236835
A0A0D9RI31	103230521
A0A0D9R6F4	103218740
A0A0D9S0H7	103247057
A0A0D9S748	103224721
A0A0D9R490	103220841
A0A0D9RWR6	103215143
A0A0D9RWU8	103215124
A0A0D9RCK2	103217716
A0A0D9RP16	103239796
A0A0D9RV34	103227509
A0A0D9RJQ7	103230452
A0A0D9RRD5	103230179
A0A0D9R5D8	103228172
A0A0D9S2X1	103234985
A0A0D9RL80	103245448
A0A0D9R2W3	103233919
A0A0D9SEC3	103244769
A0A0D9R1T0	103228427
A0A0D9RG12	103242323
A0A0D9RAD2	103221710
A0A0D9RYZ0	103222612
A0A0D9RPE5	103217393
A0A0D9RV98	103215451
A0A0D9RNF1	103239810
A0A0D9S3U8	103243627
A0A0D9RUP4	103215472
A0A0D9RG14	103245614
A0A0D9S965	103248380
A0A0D9RCL0	103227999
A0A0D9SEE6	103245536
A0A0D9RKB2	103222959
A0A0D9RS89	103227604
A0A0D9R150	103238290
A0A0D9RR46	103223904
A0A0D9S6S4	103224444
A0A0D9REH6	103217635
A0A0D9RPZ4	103230247
A0A0D9RI72	103232031
A0A0D9QUI6	103238888
A0A0D9R1P6	103218121
A0A0D9RAM2	103219398
A0A0D9RJ90	103226583
A0A0D9R8U3	103216002
A0A0D9RH00	103242304
A0A0D9R3D4	103223304
A0A0D9S135	103243343
A0A0D9SC74	103227169
A0A0D9SC74	103239255
A0A0D9RAZ2	103230845
A0A0D9SBJ9	103228188
A0A0D9RV35	103246333
A0A0D9S3H2	103223694
A0A0D9R5J5	103219662
A0A0D9RIA3	103233604
A0A0D9RBD3	103223141
A0A0D9SE45	103234939
A0A0D9R328	103232833
A0A0D9RQ48	103245090
A0A0D9RBQ4	103216857
A0A0D9RWE1	103216865
A0A0D9R565	103218804
A0A0D9S8B3	103225432
A0A0D9RMJ5	103221136
A0A0D9S1A7	103248248
A0A0D9R6S3	103219478
A0A0D9R205	103218105
A0A0D9S806	103225250
A0A0D9SCK9	103221976
A0A0D9S6Z2	103224601
A0A0D9QYL6	103233023
A0A0D9RKG6	103242214
A0A0D9SDA6	103241216
A0A0D9RZ88	103214259
A0A0D9RJM2	103221402
A0A0D9REW5	103219158
A0A0D9RFV6	103221508
A0A0D9RQL6	103217315
A0A0D9R412	103242641
A0A0D9RLI6	103229211
A0A0D9RVY5	103215412
A0A0D9RLF3	103230422
A0A0D9RLD4	103243987
A0A0D9R1Y1	103234043
A0A0D9SA96	103214779
A0A0D9R5F9	103245819
A0A0D9QVG1	103236075
A0A0D9S8U5	103225733
A0A0D9S365	103239089
A0A0D9RNX0	103221077
A0A0D9QYN9	103238525
A0A0D9RX41	103246142
A0A0D9RPA7	103229101
A0A0D9RH50	103229396
A0A0D9RJL7	103248195
A0A0D9QWE5	103235922
A0A0D9R8R9	103241969
A0A0D9RL25	103225339
A0A0D9S1N8	103236420
A0A0D9RMS1	103245376
A0A0D9RCH2	103217724
A0A0D9S198	103238941
A0A0D9RF01	103229602
A0A0D9RZG2	103249057
A0A0D9SCW5	103235665
A0A0D9R665	103242516
A0A0D9R8E5	103219530
A0A0D9RA16	103241879
A0A0D9R4U7	103218842
A0A0D9R237	103219840
A0A0D9S6Y6	103224589
A0A0D9RQ65	103244416
A0A0D9SB08	103234422
A0A0D9R3I5	103233535
A0A0D9S936	103225824
A0A0D9S9D2	103243130
A0A0D9S592	103223887
A0A0D9S8H4	103225535
A0A0D9RHX8	103222986
A0A0D9SAF6	103224743
A0A0D9R0A4	103231303
A0A0D9RUG7	103230017
A0A0D9RIP2	103240838
A0A0D9QYH1	103216540
A0A0D9R869	103218909
A0A0D9SA48	103230239
A0A0D9SCG5	103243587
A0A0D9RSE1	103226154
A0A0D9S7R9	103225101
A0A0D9RT77	103243135
A0A0D9S4M7	103239277
A0A0D9QXU3	103223563
A0A0D9SE00	103229807
A0A0D9RI79	103227815
A0A0D9SAG8	103225077
A0A0D9S1Y6	103236496
A0A0D9RCQ9	103237411
A0A0D9RFD9	103241600
A0A0D9RPH9	103245297
A0A0D9S1P3	103248317
A0A0D9RDF3	103226870
A0A0D9R3F4	103245940
A0A0D9R2X5	103228305
A0A0D9S3B0	103248549
A0A0D9S8U6	103225734
A0A0D9RHT4	103229370
A0A0D9S2G8	103236618
A0A0D9R239	103228365
A0A0D9S4Y5	103243775
A0A0D9S6F4	103224214
A0A0D9RCW6	103223075
A0A0D9R928	103245757
A0A0D9SD25	103238297
A0A0D9R3B2	103233754
A0A0D9RYG7	103222672
A0A0D9SCC9	103221982
A0A0D9R6I0	103221928
A0A0D9R0G5	103234083
A0A0D9REN7	103237341
A0A0D9S831	103225295
A0A0D9R2E6	103234162
A0A0D9RPN6	103220200
A0A0D9SE39	103234908
A0A0D9S6D9	103235456
A0A0D9R4X3	103219698
A0A0D9RA99	103218560
A0A0D9RBX8	103218505
A0A0D9RW56	103215381
A0A0D9R2T5	103228321
A0A0D9RGJ3	103214849
A0A0D9S542	103235107
A0A0D9RYB1	103214601
A0A0D9S1E8	103234801
A0A0D9RPJ2	103245353
A0A0D9RQG8	103240656
A0A0D9SC49	103238803
A0A0D9SAW0	103233557
A0A0D9S9D5	103232729
A0A0D9QYM9	103216523
A0A0D9RK12	103233579
A0A0D9RSX0	103222927
A0A0D9RSX8	103222902
A0A0D9RM99	103220321
A0A0D9RXD5	103231110
A0A0D9RC58	103223121
A0A0D9RDA4	103232345
A0A0D9R908	103237596
A0A0D9REG1	103244842
A0A0D9S9N2	103219383
A0A0D9RNS5	103239803
A0A0D9RY92	103222763
A0A0D9QXP4	103216579
A0A0D9RIR0	103237198
A0A0D9R823	103221766
A0A0D9SE65	103235369
A0A0D9RIT3	103226615
A0A0D9R0E9	103223391
A0A0D9RDU4	103241669
A0A0D9RDY3	103221563
A0A0D9S572	103235130
A0A0D9RVW5	103215416
A0A0D9R293	103219825
A0A0D9RS64	103230134
A0A0D9RGH5	103241492
A0A0D9RCN4	103227194
A0A0D9RC89	103226867
A0A0D9RK10	103229302
A0A0D9R488	103228204
A0A0D9RFV4	103223025
A0A0D9RMT0	103227725
A0A0D9SAB8	103240242
A0A0D9RMJ2	103245386
A0A0D9RMX7	103244514
A0A0D9S2S5	103233463
A0A0D9RNJ5	103245773
A0A0D9RA59	103233782
A0A0D9S2W4	103243492
A0A0D9S5Z9	103224078
A0A0D9SB25	103234509
A0A0D9R2D9	103232866
A0A0D9R5H4	103222114
A0A0D9R1N0	103234654
A0A0D9SBS6	103218131
A0A0D9RRC9	103244497
A0A0D9SAF7	103224764
A0A0D9RZM9	103248989
A0A0D9RIC6	103229348
A0A0D9RUT9	103240426
A0A0D9QVV8	103247998
A0A0D9R8K6	103220646
A0A0D9RTJ1	103228739
A0A0D9S7I3	103224952
A0A0D9R3V9	103232754
A0A0D9RS93	103227603
A0A0D9RE78	103237359
A0A0D9RP57	103226320
A0A0D9RWQ0	103215301
A0A0D9RUE9	103227553
A0A0D9SC72	103239127
A0A0D9QWS3	103235869
A0A0D9QW52	103243149
A0A0D9RS75	103215658
A0A0D9RGH2	103241493
A0A0D9RST5	103246491
A0A0D9SCE8	103243421
A0A0D9RLX8	103229178
A0A0D9RAG9	103245028
A0A0D9RSV2	103226135
A0A0D9QZL9	103238395
A0A0D9QUN3	103233307
A0A0D9SAB9	103240244
A0A0D9R420	103242638
A0A0D9S1Z2	103233400
A0A0D9R7C9	103219126
A0A0D9RJM1	103229321
A0A0D9R6J5	103218735
A0A0D9RNP3	103237756
A0A0D9R840	103221764
A0A0D9S4D2	103239217
A0A0D9R650	103229073
A0A0D9RMS4	103231882
A0A0D9RJ93	103240826
A0A0D9R6I2	103219566
A0A0D9S299	103234909
A0A0D9QZ77	103242939
A0A0D9RN21	103227715
A0A0D9R8F0	103218639
A0A0D9RI89	103241417
A0A0D9QVT4	103234623
A0A0D9R939	103245756
A0A0D9RZB0	103222522
A0A0D9RFT3	103241558
A0A0D9S386	103248544
A0A0D9R5M2	103218788
A0A0D9QUN1	103236201
A0A0D9R0L1	103216349
A0A0D9SEF0	103245600
A0A0D9S8R0	103225662
A0A0D9R3A2	103216220
A0A0D9RHI8	103245572
A0A0D9S2T9	103248453
A0A0D9RTN0	103222550
A0A0D9SE96	103246169
A0A0D9RQW8	103226239
A0A0D9SBJ6	103218787
A0A0D9R8Z4	103218588
A0A0D9RJQ0	103237149
A0A0D9R013	103238364
A0A0D9RQC0	103220175
A0A0D9RWT3	103241213
A0A0D9S3W0	103223742
A0A0D9R5G6	103219666
A0A0D9RK11	103237946
A0A0D9RTH4	103227583
A0A0D9RGY2	103230579
A0A0D9SDV3	103231748
A0A0D9SDI0	103229034
A0A0D9RVG5	103229951
A0A0D9R6F9	103216073
A0A0D9S0W7	103236274
A0A0D9RNA8	103237791
A0A0D9S5X1	103224069
A0A0D9R4A2	103220836
A0A0D9QWB0	103235950
A0A0D9R5N7	103245785
A0A0D9QYT5	103238557
A0A0D9RWM4	103215312
A0A0D9R8K2	103237610
A0A0D9R104	103235363
A0A0D9S7S0	103225104
A0A0D9SAP1	103223789
A0A0D9RWK6	103215321
A0A0D9RZJ9	103247214
A0A0D9RUL3	103215487
A0A0D9QV06	103238815
A0A0D9RQM9	103221033
A0A0D9RH49	103242298
A0A0D9SB72	103222806
A0A0D9SB72	103237602
A0A0D9SB72	103239841
A0A0D9RZC7	103222495
A0A0D9S3Z9	103223753
A0A0D9RKT7	103242199
A0A0D9RT13	103228793
A0A0D9R815	103245094
A0A0D9RPQ3	103222871
A0A0D9RCG1	103241725
A0A0D9QZ83	103216453
A0A0D9RP04	103227676
A0A0D9RE74	103215816
A0A0D9S1C4	103243373
A0A0D9R2R2	103233981
A0A0D9RF76	103227931
A0A0D9R458	103232741
A0A0D9SB09	103219735
A0A0D9RKC8	103231964
A0A0D9R3Q7	103232784
A0A0D9RJ27	103217502
A0A0D9RS54	103228906
A0A0D9S548	103235110
A0A0D9RQT7	103220124
A0A0D9S2X0	103243486
A0A0D9S8L3	103225594
A0A0D9RXE5	103240149
A0A0D9RV44	103242618
A0A0D9RRX0	103228940
A0A0D9S2Q8	103234962
A0A0D9R570	103222160
A0A0D9RRX1	103244194
A0A0D9S789	103224794
A0A0D9R5I0	103219665
A0A0D9S9W6	103231363
A0A0D9SE63	103235325
A0A0D9R2U5	103242679
A0A0D9RF37	103221553
A0A0D9RXK1	103240101
A0A0D9RER7	103226775
A0A0D9RBF4	103215874
A0A0D9S6X6	103224573
A0A0D9R7S3	103220669
A0A0D9S9U3	103231172
A0A0D9S005	103246633
A0A0D9S203	103233404
A0A0D9RPC9	103226305
A0A0D9R3U8	103242648
A0A0D9RKU5	103233561
A0A0D9QWC6	103235935
A0A0D9RJ31	103221431
A0A0D9S7B9	103224853
A0A0D9SCU2	103229522
A0A0D9R4T5	103222237
A0A0D9QZX9	103234136
A0A0D9RZV0	103246668
A0A0D9SAK2	103232186
A0A0D9R3M9	103216211
A0A0D9QYN3	103216510
A0A0D9QYR5	103238519
A0A0D9R2S6	103229846
A0A0D9RNF5	103231813
A0A0D9R187	103218170
A0A0D9S736	103224699
A0A0D9QXU5	103223564
A0A0D9SDY4	103229378
A0A0D9R1H7	103230568
A0A0D9RV61	103246321
A0A0D9RK31	103227787
A0A0D9R646	103232577
A0A0D9RI33	103237214
A0A0D9S137	103234760
A0A0D9QUZ8	103248094
A0A0D9RFA5	103240733
A0A0D9RW10	103215226
A0A0D9RN38	103220257
A0A0D9R178	103218173
A0A0D9RMW8	103242125
A0A0D9RRW3	103227606
A0A0D9RJ71	103220408
A0A0D9QY19	103235726
A0A0D9RTY0	103228717
A0A0D9RWT7	103241211
A0A0D9R756	103233819
A0A0D9RKE7	103242215
A0A0D9S1C8	103243377
A0A0D9SB07	103219719
A0A0D9R001	103234131
A0A0D9RQG7	103236779
A0A0D9QXD6	103223580
A0A0D9S9L9	103219321
A0A0D9R0K0	103238329
A0A0D9SBP1	103247014
A0A0D9RN25	103229161
A0A0D9QZX8	103242875
A0A0D9RUB1	103239595
A0A0D9RFZ5	103217609
A0A0D9QWT9	103216683
A0A0D9RDT9	103233927
A0A0D9RHR7	103241446
A0A0D9SDV9	103231761
A0A0D9RGN9	103227891
A0A0D9REA2	103219189
A0A0D9QXT6	103235761
A0A0D9S2W2	103234975
A0A0D9R3D0	103233713
A0A0D9R798	103237641
A0A0D9RZ22	103214326
A0A0D9SEA8	103246373
A0A0D9SAM9	103232274
A0A0D9RGG6	103241495
A0A0D9SB94	103237177
A0A0D9R3K8	103228293
A0A0D9RTF2	103239628
A0A0D9R7E4	103219578
A0A0D9S7A6	103224818
A0A0D9RWY4	103231177
A0A0D9REP8	103241628
A0A0D9SCE4	103243312
A0A0D9RH60	103238041
A0A0D9RCG4	103217730
A0A0D9S984	103248779
A0A0D9RES6	103232214
A0A0D9S3R8	103243616
A0A0D9S3K0	103248583
A0A0D9RQB1	103220174
A0A0D9SDH8	103229025
A0A0D9R120	103228470
A0A0D9S039	103244138
A0A0D9R1Z8	103230240
A0A0D9R7X0	103220673
A0A0D9S2Q0	103243461
A0A0D9R1B1	103230824
A0A0D9SB59	103244186
A0A0D9RTQ2	103228732
A0A0D9QV86	103233273
A0A0D9RW79	103240331
A0A0D9RL72	103218920
A0A0D9S048	103244100
A0A0D9RWT4	103215131
A0A0D9RHL5	103244765
A0A0D9RPR5	103227657
A0A0D9RL46	103231946
A0A0D9RZA9	103246724
A0A0D9RHV6	103229367
A0A0D9R3K5	103233505
A0A0D9SDX9	103229209
A0A0D9SEE5	103245524
A0A0D9R2E3	103234012
A0A0D9RTB6	103239629
A0A0D9RE18	103226795
A0A0D9R2Z5	103233940
A0A0D9R6E6	103223246
A0A0D9RU37	103226055
A0A0D9RMW7	103245373
A0A0D9RXU9	103241051
A0A0D9R139	103218180
A0A0D9RGF4	103233657
A0A0D9RRZ8	103226169
A0A0D9SBD4	103217148
A0A0D9RAK2	103228051
A0A0D9RH18	103244785
A0A0D9S0H1	103247095
A0A0D9R8P5	103221750
A0A0D9R8G4	103237615
A0A0D9RX37	103246143
A0A0D9RFW6	103244807
A0A0D9R5D6	103245815
A0A0D9SE15	103226262
A0A0D9QVV2	103238720
A0A0D9RCN7	103237413
A0A0D9RG23	103238113
A0A0D9R2B4	103218089
A0A0D9SAJ2	103232120
A0A0D9QWU7	103216674
A0A0D9R8R5	103245059
A0A0D9R0H4	103235968
A0A0D9S8I4	103225550
A0A0D9RCK0	103223083
A0A0D9RGQ5	103244791
A0A0D9RYS4	103246802
A0A0D9RJW1	103248091
A0A0D9QZ68	103234183
A0A0D9RWS9	103231194
A0A0D9RGG3	103221486
A0A0D9S4R7	103239294
A0A0D9RSL5	103239677
A0A0D9S957	103248176
A0A0D9R8T5	103223183
A0A0D9S4X1	103235092
A0A0D9R4P2	103228194
A0A0D9R125	103218195
A0A0D9RG66	103219061
A0A0D9R1Z0	103223344
A0A0D9S516	103243793
A0A0D9RZF6	103249067
A0A0D9S338	103235007
A0A0D9S4A2	103243685
A0A0D9QX26	103240238
A0A0D9RD30	103230756
A0A0D9QXC2	103216628
A0A0D9R683	103242514
A0A0D9RZY3	103246652
A0A0D9SCF1	103243465
A0A0D9SAT7	103216112
A0A0D9S9W7	103231374
A0A0D9RZ34	103246752
A0A0D9RUU8	103229999
A0A0D9RQY0	103244347
A0A0D9SE23	103234706
A0A0D9QXV0	103233066
A0A0D9S3R6	103243607
A0A0D9RG83	103244797
A0A0D9RY00	103214819
A0A0D9RN89	103239817
A0A0D9R0B1	103218251
A0A0D9S6D4	103224206
A0A0D9R401	103242640
A0A0D9RVG6	103221487
A0A0D9S055	103244083
A0A0D9QUI5	103233320
A0A0D9R1X4	103228371
A0A0D9SBD6	103217273
A0A0D9S0G8	103247098
A0A0D9RGU3	103227875
A0A0D9R803	103245096
A0A0D9RLV1	103237859
A0A0D9RFQ7	103229574
A0A0D9R8I6	103232506
A0A0D9QW82	103247904
A0A0D9RLE6	103229212
A0A0D9R9Z7	103217518
A0A0D9RGM2	103229502
A0A0D9RQ54	103240689
A0A0D9RNU7	103230305
A0A0D9QVY1	103243162
A0A0D9QVP7	103236040
A0A0D9RIJ4	103241398
A0A0D9RFW7	103229566
A0A0D9S9P7	103235863
A0A0D9S594	103223892
A0A0D9RLK1	103229205
A0A0D9R6T9	103217909
A0A0D9RVH8	103215443
A0A0D9RQE6	103240657
A0A0D9RQ16	103224712
A0A0D9RIJ5	103248613
A0A0D9QZI0	103216428
A0A0D9RPZ9	103236826
A0A0D9SD54	103223385
A0A0D9RRX5	103231585
A0A0D9SB66	103222584
A0A0D9SB66	103236760
A0A0D9RBG3	103215871
A0A0D9R3U5	103228235
A0A0D9R4Q6	103245851
A0A0D9RBZ6	103216762
A0A0D9S9H0	103244650
A0A0D9R9F2	103232467
A0A0D9R4Y3	103218830
A0A0D9RSU4	103215629
A0A0D9RXS1	103241063
A0A0D9RG27	103229557
A0A0D9R8R1	103223188
A0A0D9S4A6	103248751
A0A0D9SBX8	103227491
A0A0D9RPU3	103230255
A0A0D9S529	103235101
A0A0D9RC06	103218503
A0A0D9QV45	103234670
A0A0D9RHF9	103220524
A0A0D9R338	103229803
A0A0D9REZ1	103215756
A0A0D9RJP5	103248161
A0A0D9RNZ8	103227675
A0A0D9S808	103225255
A0A0D9R7W7	103228190
A0A0D9SD15	103218794
A0A0D9RA18	103223170
A0A0D9R2Z3	103227241
A0A0D9S2Z1	103248469
A0A0D9RCJ2	103227293
A0A0D9RBJ1	103229775
A0A0D9RCB6	103219276
A0A0D9RWM0	103246197
A0A0D9SAR2	103223989
A0A0D9RNH5	103242111
A0A0D9RWZ5	103240246
A0A0D9QZX7	103234138
A0A0D9S7G5	103224922
A0A0D9S062	103246614
A0A0D9S2Z5	103243507
A0A0D9S9U9	103231309
A0A0D9SD03	103218608
A0A0D9RF68	103230648
A0A0D9RDR7	103234052
A0A0D9SE28	103234800
A0A0D9RKH5	103237929
A0A0D9S696	103224182
A0A0D9RAK9	103230854
A0A0D9RXP0	103240072
A0A0D9R9U5	103219443
A0A0D9S7T1	103225122
A0A0D9QXA3	103240104
A0A0D9S512	103243789
A0A0D9SAE3	103224354
A0A0D9RAB6	103215943
A0A0D9RQH9	103245260
