10,51.1,44.6,58
3.333333333,58.1,61.1,64.4
1.111111111,107.63,97.27,99.376
0.37037037,96.4,101.11,82.6
0.12345679,105.26,100.559,96.24
0.041152263,81.4,100.0012,78.1
