1,0
2,0
3,0
6,0
7,0.301029995663981
9,0.301029995663981
10,0.301029995663981
11,0.301029995663981
13,0.301029995663981
14,0.477121254719662
16,0.477121254719662
23,0.698970004336019
27,0.778151250383644
28,0.778151250383644
30,0.845098040014257
35,0.845098040014257
36,0.845098040014257
38,0.903089986991944
39,0.903089986991944
45,1.04139268515822
46,1.04139268515822
49,1.07918124604762
50,1.07918124604762
52,1.14612803567824
54,1.17609125905568
55,1.17609125905568
60,1.27875360095283
61,1.27875360095283
62,1.30102999566398
63,1.32221929473392
64,1.32221929473392
65,1.34242268082221
66,1.39794000867204
67,1.43136376415899
76,1.6232492903979
77,1.63346845557959
80,1.68124123737559
83,1.69019608002851
84,1.69019608002851
87,1.75587485567249
88,1.76342799356294
89,1.77085201164214
90,1.79239168949825
91,1.81291335664286
93,1.84509804001426
94,1.85733249643127
95,1.90308998699194
96,2.37106786227174
97,2.40483371661994
98,3.62469453127208
99,3.63032615480395
100,3.63658818372984
101,3.6375897858387
102,3.64650175003161
103,3.64679568877847
104,3.64836001098093
105,3.65059889817266
106,3.65176244738011
108,3.65829765030819
109,3.66200187938992
110,3.66950283410434
111,3.6730209071289
112,3.67596154964217
