10,23.1,25.5,25.8
3.333333333,23.8,26.9,22.5
1.111111111,43.6,51.5,45.7
0.37037037,71.2,74.8,70.4
0.12345679,102.91,104.92,99.884
0.041152263,83,96.33,94.84
