2483.32764,56.3221274,636.844243,2707.82726,16979.305,44101.4776
229.927143,667.347816,491.64526,7196.04804,13543.5236,79364.6003
385.1299,350.35758,404.943945,9420.68602,4821.06189,1904.51823
3992.75774,3143.52823,1328.88266,12739.1859,52185.6547,527373.614
3803.11129,4176.02721,2115.43537,14111.0531,163027.015,1489146.46
4133.89926,662.619378,218.312927,43139.5254,154617.081,1219610.48
