-0.244941493129503,-0.0396110952853358
-0.25117011562295,0.11701639078271
-0.148280166611644,0.267220067853212
-0.205633808111433,0.242090358843743
-0.143562522851725,0.160150041856952
-0.151522633808446,-0.0257180699223177
-0.115082527604804,0.0891024021149464
0.18171992233014,0.46300759875623
0.146592209922968,0.415513352549986
0.150663803010357,0.441157599807274
0.727279745830944,0.0566739642169062
0.1523517639602,-0.033874598222791
0.168184185350134,-0.154170014705647
-0.24447944113573,0.0275248028953592
-0.170327307454876,0.220155355837355
-0.0969860145957573,0.401838151201999
